EventType,ActionTime,FromDeme.FromHost,ToDeme.ToHost
INFECTION,58.5582643419073,House4001-13535-FEMALE,House2132-4262-MALE
SAMPLING,58.5584638256665,House3571-7141-FEMALE,House3571-7141-FEMALE
INFECTION,58.5603230867453,House1121-2241-FEMALE,House655-13239-MALE
SAMPLING,58.5638696303982,House1707-11649-FEMALE,House1707-11649-FEMALE
SAMPLING,58.5640024843562,House1285-2569-FEMALE,House1285-2569-FEMALE
INFECTION,58.5675853426345,House1126-10324-FEMALE,House3738-13090-MALE
SAMPLING,58.5695624949803,House1442-2883-FEMALE,House1442-2883-FEMALE
SAMPLING,58.570166317871,House2078-11157-MALE,House2078-11157-MALE
INFECTION,58.5713322871342,House567-11457-MALE,House567-14322-FEMALE
INFECTION,58.5738712419421,House1069-2137-FEMALE,House2736-13267-MALE
INFECTION,58.5771521282214,House2629-12236-MALE,House218-14151-FEMALE
INFECTION,58.5781670675016,House2542-5082-MALE,House1127-2253-FEMALE
INFECTION,58.5799443503877,House4001-13204-FEMALE,House1808-14018-MALE
INFECTION,58.586089213821,House4001-12743-FEMALE,House2261-4520-MALE
INFECTION,58.5908812736877,House4001-13708-FEMALE,House130-14348-MALE
SAMPLING,58.5967583243617,House3655-13467-FEMALE,House3655-13467-FEMALE
INFECTION,58.5967663431278,House494-11171-FEMALE,House494-13343-MALE
SAMPLING,58.6032675324672,House314-627-FEMALE,House314-627-FEMALE
SAMPLING,58.6040245462841,House1489-2977-FEMALE,House1489-2977-FEMALE
INFECTION,58.6064469971254,House4001-12855-FEMALE,House310-14361-MALE
INFECTION,58.6075499742552,House407-812-MALE,House407-813-FEMALE
INFECTION,58.6105670946221,House4001-12256-FEMALE,House1087-13277-MALE
SAMPLING,58.6190897292695,House3141-6281-FEMALE,House3141-6281-FEMALE
INFECTION,58.6236340138678,House1011-12010-MALE,House319-10956-FEMALE
SAMPLING,58.6242562172755,House1662-12421-MALE,House1662-12421-MALE
SAMPLING,58.6245035965893,House3200-6398-MALE,House3200-6398-MALE
INFECTION,58.6248452792277,House1145-11792-MALE,House1491-2981-FEMALE
SAMPLING,58.6267711450658,House1317-12065-FEMALE,House1317-12065-FEMALE
INFECTION,58.6276910473,House90-12190-MALE,House1315-13770-FEMALE
INFECTION,58.6383234757336,House1024-2046-MALE,House1024-2047-FEMALE
INFECTION,58.6400094219957,House2689-12559-MALE,House2689-14419-FEMALE
INFECTION,58.6425809774781,House433-11134-MALE,House48-13803-FEMALE
INFECTION,58.6429534687889,House4001-13983-FEMALE,House2271-4540-MALE
SAMPLING,58.6472988727234,House4001-12568-FEMALE,House4001-12568-FEMALE
SAMPLING,58.6480032868126,House2617-11633-MALE,House2617-11633-MALE
SAMPLING,58.6526012465115,House2811-5620-MALE,House2811-5620-MALE
INFECTION,58.6563215514872,House1714-3427-FEMALE,House1714-3426-MALE
SAMPLING,58.6671250294972,House3905-7808-MALE,House3905-7808-MALE
INFECTION,58.6673941194401,House1797-3593-FEMALE,House2976-5950-MALE
SAMPLING,58.6723638472616,House2547-5093-FEMALE,House2547-5093-FEMALE
INFECTION,58.6729691975932,House2227-13071-FEMALE,House2493-13561-MALE
SAMPLING,58.6784316742563,House1158-11260-FEMALE,House1158-11260-FEMALE
SAMPLING,58.6823644603272,House2420-4839-FEMALE,House2420-4839-FEMALE
SAMPLING,58.682727241858,House1420-12834-MALE,House1420-12834-MALE
INFECTION,58.6899362280518,House1638-11613-MALE,House1638-3275-FEMALE
INFECTION,58.6903593173278,House2881-11060-MALE,House1028-2055-FEMALE
INFECTION,58.6924632836935,House977-13119-MALE,House26-51-FEMALE
INFECTION,58.6925418795898,House1314-11484-FEMALE,House1575-14115-MALE
SAMPLING,58.697054991038,House277-13202-MALE,House277-13202-MALE
INFECTION,58.6976195418255,House2839-5676-MALE,House4001-14450-FEMALE
SAMPLING,58.6996027519076,House2339-12143-MALE,House2339-12143-MALE
SAMPLING,58.7039880795505,House3557-8863-FEMALE,House3557-8863-FEMALE
SAMPLING,58.7049673872627,House1432-2863-FEMALE,House1432-2863-FEMALE
INFECTION,58.7050997112725,House4001-12905-FEMALE,House1058-8632-MALE
INFECTION,58.7069703227674,House1882-13050-MALE,House1882-3763-FEMALE
SAMPLING,58.715835804391,House944-1886-MALE,House944-1886-MALE
INFECTION,58.7158667493535,House2643-5284-MALE,House2643-5285-FEMALE
INFECTION,58.7168781197525,House1966-9970-MALE,House1966-11554-FEMALE
INFECTION,58.7178703129002,House4001-11991-FEMALE,House1407-14292-MALE
SAMPLING,58.7179300177923,House3468-12068-MALE,House3468-12068-MALE
SAMPLING,58.7189092682964,House2583-5164-MALE,House2583-5164-MALE
INFECTION,58.7220413679827,House1470-13829-MALE,House3503-11955-FEMALE
SAMPLING,58.7220566040608,House1906-10799-FEMALE,House1906-10799-FEMALE
SAMPLING,58.7222015309851,House276-551-FEMALE,House276-551-FEMALE
INFECTION,58.7238183804329,House3207-10405-MALE,House3207-10609-FEMALE
INFECTION,58.7243272563532,House4001-14118-FEMALE,House1824-3646-MALE
INFECTION,58.7266572019761,House1952-3902-MALE,House1952-8424-FEMALE
INFECTION,58.7306372893512,House1101-12754-MALE,House4001-14212-FEMALE
INFECTION,58.7307409511373,House4001-12743-FEMALE,House1977-14284-MALE
INFECTION,58.7346287898132,House4001-12970-FEMALE,House1321-14105-MALE
INFECTION,58.7348879451948,House407-812-MALE,House2832-11883-FEMALE
INFECTION,58.7360694410584,House4001-12454-FEMALE,House854-13861-MALE
INFECTION,58.7362594247215,House1746-3491-FEMALE,House1746-14090-MALE
INFECTION,58.7370102712451,House3554-7107-FEMALE,House752-14418-MALE
INFECTION,58.7417309793438,House1249-13874-MALE,House1249-14315-FEMALE
SAMPLING,58.7459076391336,House4001-11687-FEMALE,House4001-11687-FEMALE
SAMPLING,58.7465997397761,House3521-7041-FEMALE,House3521-7041-FEMALE
INFECTION,58.7471419868758,House81-11807-MALE,House1276-13579-FEMALE
INFECTION,58.7484402049346,House3489-6976-MALE,House3489-6977-FEMALE
INFECTION,58.7514172202879,House4001-12249-FEMALE,House1092-11606-MALE
SAMPLING,58.7555977140218,House1629-12529-MALE,House1629-12529-MALE
INFECTION,58.7561325970406,House4001-13342-FEMALE,House1260-2518-MALE
INFECTION,58.7588583941826,House40-78-MALE,House1863-3725-FEMALE
SAMPLING,58.7616734732578,House2049-12489-MALE,House2049-12489-MALE
INFECTION,58.7649168775227,House3745-12075-FEMALE,House467-12491-MALE
INFECTION,58.7670115399443,House4001-14118-FEMALE,House1559-14109-MALE
SAMPLING,58.770085135807,House1789-12589-MALE,House1789-12589-MALE
INFECTION,58.7737996243947,House797-10262-FEMALE,House2250-4498-MALE
INFECTION,58.7744224118769,House2383-12247-MALE,House4001-14492-FEMALE
INFECTION,58.7763213376655,House3204-13665-MALE,House3204-13755-FEMALE
INFECTION,58.7769503266049,House4001-14024-FEMALE,House749-10283-MALE
INFECTION,58.7829633268145,House1427-11366-FEMALE,House2371-14213-MALE
INFECTION,58.789806454638,House1306-12273-MALE,House1306-14332-FEMALE
INFECTION,58.7902231125457,House87-10774-MALE,House2228-12354-FEMALE
INFECTION,58.7923891257945,House323-645-FEMALE,House2891-14198-MALE
INFECTION,58.7953228951172,House4001-13342-FEMALE,House1023-13754-MALE
INFECTION,58.8035713480885,House1097-11880-MALE,House4001-12672-FEMALE
INFECTION,58.8036016048899,House4001-13564-FEMALE,House2957-5912-MALE
SAMPLING,58.8073968388062,House469-936-MALE,House469-936-MALE
SAMPLING,58.8125107142559,House121-11556-MALE,House121-11556-MALE
SAMPLING,58.8143988685428,House882-12562-MALE,House882-12562-MALE
INFECTION,58.8208490417757,House4001-13249-FEMALE,House1051-14308-MALE
INFECTION,58.8275129761243,House2929-12393-MALE,House2929-13087-FEMALE
SAMPLING,58.827700308007,House1785-12538-FEMALE,House1785-12538-FEMALE
INFECTION,58.8299880409726,House4001-11228-FEMALE,House506-1010-MALE
SAMPLING,58.8305185865827,House2839-5676-MALE,House2839-5676-MALE
SAMPLING,58.8357020658069,House278-555-FEMALE,House278-555-FEMALE
INFECTION,58.8357592516069,House2466-10972-FEMALE,House2466-14373-MALE
SAMPLING,58.8418718662543,House599-11425-MALE,House599-11425-MALE
SAMPLING,58.8421837372076,House1306-12273-MALE,House1306-12273-MALE
SAMPLING,58.8453514642508,House169-11179-MALE,House169-11179-MALE
INFECTION,58.8459888365766,House4001-13535-FEMALE,House1760-10683-MALE
INFECTION,58.8493913361009,House2568-13308-MALE,House2568-5135-FEMALE
INFECTION,58.8495636970035,House182-12057-MALE,House182-14298-FEMALE
INFECTION,58.8495853943536,House1757-3512-MALE,House1757-13325-FEMALE
SAMPLING,58.8529002220952,House1504-3007-FEMALE,House1504-3007-FEMALE
SAMPLING,58.8536319254182,House2650-5298-MALE,House2650-5298-MALE
INFECTION,58.8551309408067,House2108-10353-MALE,House2108-11299-FEMALE
INFECTION,58.8573079400944,House3847-11318-FEMALE,House3847-14019-MALE
INFECTION,58.8597591321994,House182-14298-FEMALE,House963-13783-MALE
SAMPLING,58.8613019325198,House1618-11549-MALE,House1618-11549-MALE
INFECTION,58.8704801096933,House2187-4373-FEMALE,House2701-11802-MALE
SAMPLING,58.8747891856571,House1686-12486-MALE,House1686-12486-MALE
INFECTION,58.8759537885327,House1240-12603-MALE,House1087-10633-FEMALE
INFECTION,58.8851419536204,House460-11322-MALE,House2308-4615-FEMALE
INFECTION,58.8867243096953,House4001-13182-FEMALE,House3176-13719-MALE
INFECTION,58.8873649920195,House959-13357-MALE,House1975-14039-FEMALE
INFECTION,58.8919384628966,House1406-11407-MALE,House1406-12943-FEMALE
SAMPLING,58.893780075735,House820-1638-MALE,House820-1638-MALE
SAMPLING,58.8966280406417,House263-12073-FEMALE,House263-12073-FEMALE
INFECTION,58.9045170074949,House1388-13028-MALE,House1397-11120-FEMALE
SAMPLING,58.9079500549265,House1358-11804-MALE,House1358-11804-MALE
INFECTION,58.9079500740949,House2666-5330-MALE,House2666-5331-FEMALE
SAMPLING,58.9088219460065,House1999-10629-MALE,House1999-10629-MALE
SAMPLING,58.9171390642867,House974-11036-MALE,House974-11036-MALE
SAMPLING,58.9233774390102,House2199-8536-MALE,House2199-8536-MALE
SAMPLING,58.9246025179036,House1383-12606-MALE,House1383-12606-MALE
SAMPLING,58.9257073427271,House1547-11121-MALE,House1547-11121-MALE
INFECTION,58.9275538400736,House4001-13767-FEMALE,House741-14341-MALE
SAMPLING,58.9310685437614,House3861-12070-MALE,House3861-12070-MALE
SAMPLING,58.9318947414631,House172-10033-FEMALE,House172-10033-FEMALE
SAMPLING,58.9348884378436,House1132-8720-FEMALE,House1132-8720-FEMALE
INFECTION,58.937006006618,House1829-11977-MALE,House1600-12045-FEMALE
SAMPLING,58.9394671197247,House1158-10998-MALE,House1158-10998-MALE
INFECTION,58.9468823761927,House2444-4886-MALE,House244-8668-FEMALE
SAMPLING,58.9523724202048,House3254-9777-FEMALE,House3254-9777-FEMALE
INFECTION,58.9560237382505,House4001-12494-FEMALE,House2027-4052-MALE
INFECTION,58.9598990612385,House2154-13246-MALE,House2154-4307-FEMALE
INFECTION,58.9666153575316,House2015-4028-MALE,House2015-4029-FEMALE
INFECTION,58.973000746003,House227-11578-FEMALE,House227-12379-MALE
SAMPLING,58.9791933860075,House1395-12925-FEMALE,House1395-12925-FEMALE
INFECTION,58.984622094896,House4001-14024-FEMALE,House3289-13301-MALE
SAMPLING,58.9927796677587,House2044-4087-FEMALE,House2044-4087-FEMALE
INFECTION,58.9979458875297,House355-12316-FEMALE,House1924-12166-MALE
SAMPLING,58.998797164103,House779-1557-FEMALE,House779-1557-FEMALE
SAMPLING,59.0001988109304,House899-1797-FEMALE,House899-1797-FEMALE
SAMPLING,59.0062172907161,House3880-11319-MALE,House3880-11319-MALE
INFECTION,59.0071647456928,House1868-11117-MALE,House1868-14369-FEMALE
INFECTION,59.0109141009887,House70-11446-MALE,House70-13137-FEMALE
SAMPLING,59.0153789621195,House2645-5288-MALE,House2645-5288-MALE
SAMPLING,59.0207689815184,House2863-8877-FEMALE,House2863-8877-FEMALE
INFECTION,59.0209607159414,House1398-10170-MALE,House4001-12913-FEMALE
INFECTION,59.021749905911,House4001-12463-FEMALE,House1408-12591-MALE
SAMPLING,59.0258363204821,House3292-6582-MALE,House3292-6582-MALE
INFECTION,59.0285676178284,House4001-14209-FEMALE,House583-13316-MALE
INFECTION,59.0291006548639,House4001-12506-FEMALE,House504-13975-MALE
SAMPLING,59.0321087825045,House3431-6861-FEMALE,House3431-6861-FEMALE
INFECTION,59.035563810769,House4001-13322-FEMALE,House612-9259-MALE
INFECTION,59.0376577435572,House1003-11331-FEMALE,House1019-13299-MALE
INFECTION,59.038097524238,House663-13140-MALE,House1514-11483-FEMALE
INFECTION,59.0495709222315,House2553-12241-FEMALE,House2553-14032-MALE
INFECTION,59.0514750047451,House1689-3376-MALE,House2593-10363-FEMALE
INFECTION,59.0541458920223,House2670-11101-MALE,House2657-8537-FEMALE
SAMPLING,59.05452080419,House1858-11154-FEMALE,House1858-11154-FEMALE
SAMPLING,59.054860258851,House407-812-MALE,House407-812-MALE
SAMPLING,59.0553469733257,House3872-10752-MALE,House3872-10752-MALE
INFECTION,59.062573159012,House4001-13249-FEMALE,House2964-12148-MALE
INFECTION,59.0667606582035,House2728-5455-FEMALE,House787-1572-MALE
INFECTION,59.0700316183086,House127-253-FEMALE,House127-11295-MALE
SAMPLING,59.0713705213815,House1198-11270-FEMALE,House1198-11270-FEMALE
SAMPLING,59.0763026894735,House862-1722-MALE,House862-1722-MALE
INFECTION,59.0796389584118,House919-1837-FEMALE,House1274-11115-MALE
INFECTION,59.0796926860226,House3409-6817-FEMALE,House3525-11960-MALE
INFECTION,59.0875660761871,House4001-13893-FEMALE,House1197-12064-MALE
SAMPLING,59.0898652024015,House2159-4317-FEMALE,House2159-4317-FEMALE
INFECTION,59.089907943068,House322-642-MALE,House3260-12939-FEMALE
INFECTION,59.0905881322866,House1688-13338-MALE,House1688-12429-FEMALE
INFECTION,59.0930742583235,House4001-13342-FEMALE,House439-14248-MALE
SAMPLING,59.0935599733099,House1734-12090-FEMALE,House1734-12090-FEMALE
INFECTION,59.0955456096032,House4001-13983-FEMALE,House1566-13763-MALE
SAMPLING,59.0967584881794,House2623-11967-FEMALE,House2623-11967-FEMALE
SAMPLING,59.1151580164095,House3388-6774-MALE,House3388-6774-MALE
SAMPLING,59.126299112775,House643-13024-FEMALE,House643-13024-FEMALE
SAMPLING,59.128700401426,House2616-12692-FEMALE,House2616-12692-FEMALE
INFECTION,59.1337352917316,House4001-13165-FEMALE,House1675-13608-MALE
SAMPLING,59.134210234556,House2358-9192-MALE,House2358-9192-MALE
SAMPLING,59.1347279285851,House150-11146-MALE,House150-11146-MALE
INFECTION,59.1350357060808,House2655-11775-MALE,House4001-14317-FEMALE
INFECTION,59.1380288035051,House1826-3651-FEMALE,House2322-4642-MALE
SAMPLING,59.1381587743509,House889-12392-MALE,House889-12392-MALE
SAMPLING,59.1387233671017,House37-12517-FEMALE,House37-12517-FEMALE
SAMPLING,59.1434117841654,House1056-2111-FEMALE,House1056-2111-FEMALE
SAMPLING,59.1447757294779,House782-9701-FEMALE,House782-9701-FEMALE
INFECTION,59.1456251282222,House3409-6817-FEMALE,House2429-14010-MALE
SAMPLING,59.1489379357222,House782-10639-MALE,House782-10639-MALE
SAMPLING,59.1542358145295,House3052-9844-FEMALE,House3052-9844-FEMALE
SAMPLING,59.1546946255484,House366-731-FEMALE,House366-731-FEMALE
SAMPLING,59.1561901213517,House3846-9451-FEMALE,House3846-9451-FEMALE
INFECTION,59.1562611868722,House4001-13893-FEMALE,House398-11695-MALE
SAMPLING,59.1575617508958,House3497-6992-MALE,House3497-6992-MALE
SAMPLING,59.1594948966038,House667-11116-MALE,House667-11116-MALE
SAMPLING,59.1598856954142,House1162-2323-FEMALE,House1162-2323-FEMALE
INFECTION,59.1600913739121,House4001-13204-FEMALE,House1279-10704-MALE
INFECTION,59.163124381207,House4001-12884-FEMALE,House1337-2672-MALE
SAMPLING,59.1753520381326,House1168-12691-MALE,House1168-12691-MALE
SAMPLING,59.18263252246,House1144-11984-MALE,House1144-11984-MALE
INFECTION,59.1872854885834,House659-1316-MALE,House659-8469-FEMALE
INFECTION,59.1880856733696,House3907-14184-MALE,House3907-12235-FEMALE
SAMPLING,59.1929863598168,House323-645-FEMALE,House323-645-FEMALE
INFECTION,59.193580755081,House4001-13482-FEMALE,House3732-9137-MALE
INFECTION,59.1974994056811,House4001-13249-FEMALE,House2480-12951-MALE
SAMPLING,59.2082876263813,House887-1772-MALE,House887-1772-MALE
INFECTION,59.2083832004538,House1887-11700-MALE,House576-1151-FEMALE
SAMPLING,59.2116212180563,House2140-4279-FEMALE,House2140-4279-FEMALE
SAMPLING,59.2192024010538,House2147-4292-MALE,House2147-4292-MALE
SAMPLING,59.2262095050941,House2222-4442-MALE,House2222-4442-MALE
INFECTION,59.2266222837914,House4001-12743-FEMALE,House1870-13198-MALE
INFECTION,59.2302096302694,House4001-14492-FEMALE,House565-14382-MALE
SAMPLING,59.23108013276,House1462-8346-FEMALE,House1462-8346-FEMALE
SAMPLING,59.2311075338625,House232-12053-FEMALE,House232-12053-FEMALE
INFECTION,59.2323024288177,House4001-13983-FEMALE,House1526-9718-MALE
INFECTION,59.234797479873,House1744-3487-FEMALE,House1159-11985-MALE
SAMPLING,59.2372202522744,House343-10802-MALE,House343-10802-MALE
INFECTION,59.2415866196042,House315-11678-MALE,House315-12180-FEMALE
SAMPLING,59.2449176994933,House1406-11407-MALE,House1406-11407-MALE
SAMPLING,59.2479398225351,House2768-12440-MALE,House2768-12440-MALE
SAMPLING,59.2521544474884,House375-12897-MALE,House375-12897-MALE
SAMPLING,59.2576426299515,House3991-7981-FEMALE,House3991-7981-FEMALE
SAMPLING,59.2597995695403,House944-1887-FEMALE,House944-1887-FEMALE
SAMPLING,59.2647326709257,House1673-10855-MALE,House1673-10855-MALE
INFECTION,59.2693001695016,House4001-12278-FEMALE,House587-14512-MALE
SAMPLING,59.271282449046,House1720-10447-MALE,House1720-10447-MALE
INFECTION,59.2719601149782,House969-12264-MALE,House1231-2461-FEMALE
SAMPLING,59.2748761785597,House1547-3093-FEMALE,House1547-3093-FEMALE
SAMPLING,59.2752298508772,House1819-12572-MALE,House1819-12572-MALE
INFECTION,59.2766952886841,House1208-13177-MALE,House1208-11879-FEMALE
SAMPLING,59.2768862450554,House2444-4886-MALE,House2444-4886-MALE
INFECTION,59.2788295092833,House481-10120-FEMALE,House1541-12407-MALE
INFECTION,59.2792695275116,House4001-13249-FEMALE,House1696-13943-MALE
INFECTION,59.2807082653747,House1368-12005-MALE,House3827-7653-FEMALE
SAMPLING,59.289259711763,House1535-10398-FEMALE,House1535-10398-FEMALE
INFECTION,59.2894837660594,House304-13020-FEMALE,House304-13598-MALE
SAMPLING,59.290380547734,House2842-12132-FEMALE,House2842-12132-FEMALE
SAMPLING,59.2907368280488,House3082-6163-FEMALE,House3082-6163-FEMALE
INFECTION,59.2914772139264,House4001-13804-FEMALE,House1852-13590-MALE
SAMPLING,59.292468380422,House406-8759-MALE,House406-8759-MALE
SAMPLING,59.2927255270718,House4001-12278-FEMALE,House4001-12278-FEMALE
SAMPLING,59.2954179668273,House1867-3733-FEMALE,House1867-3733-FEMALE
INFECTION,59.2972526942169,House4001-13274-FEMALE,House931-13449-MALE
SAMPLING,59.3006346568158,House635-1269-FEMALE,House635-1269-FEMALE
INFECTION,59.3031137548899,House4001-14209-FEMALE,House1339-2676-MALE
SAMPLING,59.305626178275,House2189-4377-FEMALE,House2189-4377-FEMALE
INFECTION,59.3060038400325,House3072-6143-FEMALE,House3072-6142-MALE
SAMPLING,59.3108653272784,House2015-4028-MALE,House2015-4028-MALE
INFECTION,59.3113298773462,House4001-12826-FEMALE,House2879-12766-MALE
SAMPLING,59.3178550350883,House2383-12247-MALE,House2383-12247-MALE
INFECTION,59.3188398510683,House1393-12016-MALE,House3504-13658-FEMALE
INFECTION,59.3201809636328,House2542-5082-MALE,House4001-13371-FEMALE
INFECTION,59.3229812977597,House4001-13002-FEMALE,House1404-13517-MALE
SAMPLING,59.3285037038153,House3421-13054-FEMALE,House3421-13054-FEMALE
INFECTION,59.3313384523981,House4001-14212-FEMALE,House497-13150-MALE
INFECTION,59.3316726240605,House3411-6820-MALE,House462-11972-FEMALE
SAMPLING,59.3324700017208,House110-218-MALE,House110-218-MALE
INFECTION,59.3331914040804,House2590-5178-MALE,House2590-5179-FEMALE
SAMPLING,59.3337663839312,House2344-4686-MALE,House2344-4686-MALE
INFECTION,59.3365544122494,House1824-3646-MALE,House3205-10688-FEMALE
INFECTION,59.3378214166722,House3203-6404-MALE,House3203-13977-FEMALE
INFECTION,59.3425337855574,House1129-12968-MALE,House4001-14219-FEMALE
SAMPLING,59.3439821569673,House153-304-MALE,House153-304-MALE
SAMPLING,59.3572162342332,House4001-12506-FEMALE,House4001-12506-FEMALE
INFECTION,59.3574148960663,House4001-13249-FEMALE,House525-12685-MALE
INFECTION,59.3594127989322,House4001-13482-FEMALE,House491-12532-MALE
INFECTION,59.3594924727119,House4001-13110-FEMALE,House909-13657-MALE
INFECTION,59.3600858387885,House1761-13070-MALE,House2566-5131-FEMALE
SAMPLING,59.3615463664117,House1152-13086-MALE,House1152-13086-MALE
SAMPLING,59.3642211430995,House2760-11394-MALE,House2760-11394-MALE
SAMPLING,59.3667076063123,House929-12472-FEMALE,House929-12472-FEMALE
SAMPLING,59.3671432149056,House246-12907-MALE,House246-12907-MALE
INFECTION,59.3746462911954,House3698-10182-MALE,House3129-9609-FEMALE
SAMPLING,59.3750461164758,House77-152-MALE,House77-152-MALE
SAMPLING,59.3750803258673,House376-12724-FEMALE,House376-12724-FEMALE
INFECTION,59.375104488444,House2594-5186-MALE,House2594-5187-FEMALE
INFECTION,59.3772775416495,House1517-3033-FEMALE,House1517-13604-MALE
INFECTION,59.3782402842474,House3290-8498-FEMALE,House3290-11070-MALE
SAMPLING,59.3783403869567,House1301-11938-MALE,House1301-11938-MALE
SAMPLING,59.3798103234522,House2927-5853-FEMALE,House2927-5853-FEMALE
SAMPLING,59.3811217687803,House1756-3511-FEMALE,House1756-3511-FEMALE
INFECTION,59.3852438192337,House3528-7054-MALE,House3528-7055-FEMALE
SAMPLING,59.3855897249349,House2911-5820-MALE,House2911-5820-MALE
INFECTION,59.3913699439613,House1832-13844-MALE,House3396-8213-FEMALE
INFECTION,59.3936525380827,House4001-14219-FEMALE,House1037-11539-MALE
SAMPLING,59.39432308718,House2728-5454-MALE,House2728-5454-MALE
SAMPLING,59.3946456752217,House617-1232-MALE,House617-1232-MALE
INFECTION,59.3953418350126,House2256-10590-MALE,House2359-4717-FEMALE
SAMPLING,59.3992915843527,House955-1909-FEMALE,House955-1909-FEMALE
SAMPLING,59.4114782480768,House1606-3210-MALE,House1606-3210-MALE
INFECTION,59.4147298274806,House4001-14075-FEMALE,House753-14470-MALE
INFECTION,59.4175630643985,House4001-13189-FEMALE,House848-14484-MALE
SAMPLING,59.4220271111038,House2542-5082-MALE,House2542-5082-MALE
SAMPLING,59.426828611583,House2283-4564-MALE,House2283-4564-MALE
SAMPLING,59.4288294627806,House2016-4030-MALE,House2016-4030-MALE
SAMPLING,59.4307680661239,House1490-11731-MALE,House1490-11731-MALE
INFECTION,59.446655914048,House3626-13560-MALE,House3857-11508-FEMALE
INFECTION,59.4490597500373,House4001-12463-FEMALE,House1959-14395-MALE
SAMPLING,59.4492733878635,House1538-11951-MALE,House1538-11951-MALE
SAMPLING,59.4515120479662,House1875-13122-MALE,House1875-13122-MALE
INFECTION,59.4531395479182,House1223-2444-MALE,House1223-2445-FEMALE
INFECTION,59.4552782520046,House3724-7447-FEMALE,House3724-13321-MALE
INFECTION,59.45544544403,House2135-4269-FEMALE,House689-11750-MALE
INFECTION,59.4561294061326,House4001-13342-FEMALE,House833-12325-MALE
SAMPLING,59.4603175826797,House1161-12657-MALE,House1161-12657-MALE
INFECTION,59.4621578595308,House4001-13564-FEMALE,House967-12751-MALE
SAMPLING,59.4638598700761,House3813-7624-MALE,House3813-7624-MALE
SAMPLING,59.466001353752,House2105-10072-MALE,House2105-10072-MALE
SAMPLING,59.4689206335682,House200-398-MALE,House200-398-MALE
SAMPLING,59.4737284500696,House2665-11433-MALE,House2665-11433-MALE
INFECTION,59.4768267952542,House4001-14118-FEMALE,House677-1352-MALE
SAMPLING,59.4877641653553,House1620-3239-FEMALE,House1620-3239-FEMALE
SAMPLING,59.4956256865593,House3957-7912-MALE,House3957-7912-MALE
SAMPLING,59.4964219519591,House447-12878-FEMALE,House447-12878-FEMALE
INFECTION,59.4999987212922,House3780-7559-FEMALE,House3595-13142-MALE
SAMPLING,59.5000745371273,House2640-5279-FEMALE,House2640-5279-FEMALE
SAMPLING,59.5008515678763,House58-115-FEMALE,House58-115-FEMALE
INFECTION,59.5019115122508,House4001-13735-FEMALE,House913-1824-MALE
INFECTION,59.5093406964022,House561-1120-MALE,House561-11557-FEMALE
INFECTION,59.5240714825292,House3146-6290-MALE,House3146-6291-FEMALE
INFECTION,59.5360755314384,House4001-12884-FEMALE,House362-13813-MALE
INFECTION,59.5386206397224,House1080-10566-MALE,House3368-13778-FEMALE
INFECTION,59.5388517697453,House4001-12970-FEMALE,House681-1360-MALE
SAMPLING,59.5397861151139,House494-11171-FEMALE,House494-11171-FEMALE
INFECTION,59.5418748159792,House4001-14212-FEMALE,House3363-12144-MALE
SAMPLING,59.5449670470064,House747-11686-MALE,House747-11686-MALE
SAMPLING,59.5450576532189,House1075-10160-MALE,House1075-10160-MALE
INFECTION,59.545652446222,House3974-7947-FEMALE,House3974-9599-MALE
INFECTION,59.5493004424928,House4001-12743-FEMALE,House3571-13603-MALE
INFECTION,59.5508217691223,House1829-11977-MALE,House621-11598-FEMALE
INFECTION,59.5541567369771,House4001-12494-FEMALE,House1888-13821-MALE
SAMPLING,59.5558567809327,House1750-12453-FEMALE,House1750-12453-FEMALE
INFECTION,59.5620815645758,House4001-12463-FEMALE,House421-10453-MALE
INFECTION,59.5634079660525,House4001-13229-FEMALE,House1776-11832-MALE
SAMPLING,59.5646365660959,House1097-11880-MALE,House1097-11880-MALE
INFECTION,59.5678483567199,House4001-13883-FEMALE,House3354-6706-MALE
INFECTION,59.5694453589047,House2906-13255-FEMALE,House560-13174-MALE
SAMPLING,59.5697484154576,House1127-2252-MALE,House1127-2252-MALE
SAMPLING,59.5747592994725,House3961-7920-MALE,House3961-7920-MALE
INFECTION,59.5753885650513,House1671-11329-FEMALE,House1912-12092-MALE
SAMPLING,59.5756657593935,House3629-7257-FEMALE,House3629-7257-FEMALE
INFECTION,59.5803374261485,House491-12532-MALE,House1338-14397-FEMALE
INFECTION,59.5858523935544,House2803-5605-FEMALE,House2803-11840-MALE
INFECTION,59.5859708570251,House3307-13946-FEMALE,House3307-14011-MALE
SAMPLING,59.5899314913212,House4001-13274-FEMALE,House4001-13274-FEMALE
SAMPLING,59.5941616426389,House712-11460-MALE,House712-11460-MALE
INFECTION,59.5951216430236,House1671-11329-FEMALE,House3592-13652-MALE
SAMPLING,59.5961458899229,House3553-10214-MALE,House3553-10214-MALE
SAMPLING,59.6036148794244,House623-10517-FEMALE,House623-10517-FEMALE
SAMPLING,59.6043558537919,House2669-11688-MALE,House2669-11688-MALE
INFECTION,59.6050163109533,House1898-3794-MALE,House1224-8953-FEMALE
INFECTION,59.6093458915724,House4001-12672-FEMALE,House1139-13232-MALE
SAMPLING,59.6117826872422,House3076-6150-MALE,House3076-6150-MALE
INFECTION,59.612130931812,House115-9740-FEMALE,House115-12505-MALE
